"haul_id","total_biomass","gadus_morhua","melanogrammus_aeglefinus","sebastes_mentella","micromesistius_poutassou","hippoglossoides_platessoides","mallotus_villosus","pollachius_virens","boreogadus_saida","trisopterus_esmarkii","reinhardtius_hippoglossoides","remove_1_biomass","remove_2_biomass","remove_3_biomass","remove_4_biomass","remove_5_biomass","remove_6_biomass","remove_7_biomass","remove_8_biomass","remove_9_biomass","remove_10_biomass","kde_fric","kde_feve","ch_fric","ch_feve","remove_1_kde_fric","remove_1_kde_feve","remove_2_kde_fric","remove_2_kde_feve","remove_3_kde_fric","remove_3_kde_feve","remove_4_kde_fric","remove_4_kde_feve","remove_5_kde_fric","remove_5_kde_feve","remove_6_kde_fric","remove_6_kde_feve","remove_7_kde_fric","remove_7_kde_feve","remove_8_kde_fric","remove_8_kde_feve","remove_9_kde_fric","remove_9_kde_feve","remove_10_kde_fric","remove_10_kde_feve","tric","teve","p_teve","remove_1_tric","remove_1_teve","remove_2_tric","remove_2_teve","remove_3_tric","remove_3_teve","remove_4_tric","remove_4_teve","remove_5_tric","remove_5_teve","remove_6_tric","remove_6_teve","remove_7_tric","remove_7_teve","remove_8_tric","remove_8_teve","remove_9_tric","remove_9_teve","remove_10_tric","remove_10_teve","haul_dur","year","depth","sst_mean","sst_sd","sbt_mean","sbt_sd","sic_mean","sic_sd","chla_mean","chla_sd","sum_fishing","log_chla_mean","log_chla_sd","log_sum_fishing","latitude","longitude"
"553","2006113/4/2006/4174/13-434-2816",641.252699784017,45.8963282937365,0,0,0,185.745140388769,18.9524838012959,0,310.475161987041,0,10.3941684665227,595.356371490281,595.356371490281,595.356371490281,595.356371490281,409.611231101512,390.658747300216,390.658747300216,80.1835853131748,80.1835853131748,69.7894168466522,0.00926602022006693,0.268513320433847,0.0289442052377524,0.331279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.432785507190944,0.565106001269622,12,0.393259568854838,12,0.393259568854838,12,0.393259568854838,12,0.393259568854838,11,0.220429020670103,10,0.189984777897233,10,0.189984777897233,9,0.499674754400988,9,0.499674754400988,8,0.419301716148459,16,2006,248,-0.303879384858942,1.83929029987793,0.708652221652216,0.194124008010797,0.459530802170005,0.250474419916039,0.709934313739404,0.533867202324984,NA,-0.342582829086626,-0.627608155733806,NA,200.38748812669,265.550846509583
"554","2006113/4/2006/4174/13-436-2818",256.317494600432,228.941684665227,0,0,0,0,0,0,11.6495680345572,0,0,27.3758099352052,27.3758099352052,27.3758099352052,27.3758099352052,27.3758099352052,27.3758099352052,27.3758099352052,15.7262419006479,15.7262419006479,15.7262419006479,0.00772112201897262,0.152695893041648,0.0124846353447865,0.499646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.0918919405883109,0.195547632091755,10,0.409637161939816,10,0.409637161939816,10,0.409637161939816,10,0.409637161939816,10,0.409637161939816,10,0.409637161939816,10,0.409637161939816,9,0.209443710541508,9,0.209443710541508,9,0.209443710541508,16,2006,178,-0.274560319738754,1.87914659033772,0.814534434390314,0.349308396241803,0.405643082095281,0.290711478972498,0.595720306483945,0.439066661259626,NA,-0.517984006488096,-0.823104029462889,NA,196.03830110629,202.59565075681
"555","2006113/4/2006/4174/13-438-2820",192.58909287257,135.529157667387,0,0,0,13.2289416846652,0.499460043196544,0,8.47732181425486,0,0,57.0599352051836,57.0599352051836,57.0599352051836,57.0599352051836,43.8309935205183,43.3315334773218,43.3315334773218,34.8542116630669,34.8542116630669,34.8542116630669,0.00860007639930402,0.25030422187884,0.0196705396298371,0.49507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.270233934708557,0.47267665162642,11,0.717416767258202,11,0.717416767258202,11,0.717416767258202,11,0.717416767258202,10,0.673077134204878,9,0.695198904537738,9,0.695198904537738,8,0.618467027233883,8,0.618467027233883,8,0.618467027233883,16,2006,165,-0.377778217830215,1.77237863463136,0.979844350307007,0.158293720519398,0.496809406236857,0.307446234854982,0.521707142883806,0.381142013151441,NA,-0.650648877493357,-0.964583235374669,NA,266.924821412926,264.402985326422
"556","2006113/4/2006/4174/13-442-2824",571.898248140149,399.3280537557,0,0,0,107.031437485001,0,0,7.46340292776578,0,0,172.570194384449,172.570194384449,172.570194384449,172.570194384449,65.5387568994481,65.5387568994481,65.5387568994481,58.0753539716823,58.0753539716823,58.0753539716823,0.00981149898923901,0.294815436267953,0.013063428497577,0.412901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.289189954580311,0.421940972605972,8,0.370252431024722,8,0.370252431024722,8,0.370252431024722,8,0.370252431024722,7,0.313417368526571,7,0.313417368526571,7,0.313417368526571,6,0.218910485176622,6,0.218910485176622,6,0.218910485176622,18,2006,205,-0.250264750427666,1.82995808606664,1.50761543231754,0.220576805987337,0.481577019351493,0.305589458439856,0.591287358441573,0.42782451668382,NA,-0.525453155647256,-0.849042175224583,NA,240.199726561111,155.498421876293
"557","2006113/4/2006/4174/13-444-2826",704.387149028078,424.946004319654,0,0,0,46.6387688984881,1.07991360691145,0,111.771058315335,0.256479481641469,0,279.441144708423,279.441144708423,279.441144708423,279.441144708423,232.802375809935,231.722462203024,231.722462203024,119.951403887689,119.694924406048,119.694924406048,0.0160268090248756,0.18640372566592,0.0315886750439932,0.44747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.35087512123397,0.48819005136476,12,0.525655219949454,12,0.525655219949454,12,0.525655219949454,12,0.525655219949454,11,0.437687680520133,10,0.451792895232016,10,0.451792895232016,9,0.363009028011505,8,0.381516635450199,8,0.381516635450199,16,2006,235,-0.316600991532745,1.72913289760555,1.65541896888159,0.131191667494826,0.496884952687146,0.303403430183642,0.344674822503056,0.140460547011131,NA,-1.06515384989359,-1.96282863383245,NA,236.41579030109,85.9050557895555
"558","2006113/4/2006/4174/13-446-2828",2451.22390208783,228.701703863691,0,2.23182145428366,0,631.629469642428,0,0,1078.47372210223,0,288.588912886969,2222.52219822414,2222.52219822414,2220.29037676986,2220.29037676986,1588.66090712743,1588.66090712743,1588.66090712743,510.187185025198,510.187185025198,221.598272138229,0.00918862031393602,0.243749765072931,0.0259553225920718,0.322379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.501739753266619,0.599717755782679,11,0.451079302241451,11,0.451079302241451,10,0.468879316025499,10,0.468879316025499,9,0.310502398311227,9,0.310502398311227,9,0.310502398311227,8,0.402754828724268,8,0.402754828724268,7,0.264189396433166,18,2006,305,-0.454027131480825,1.65424550043581,1.53316404897103,0.13959092248537,0.619431621705011,0.328655647324033,0.304330409307714,0.127054122538842,NA,-1.18964129507171,-2.0631421215815,NA,282.63812802591,91.0680574171878
"559","2006113/4/2006/4174/13-448-2830",1153.69570434365,1059.75521958243,0,0,0,6.89944804415647,0.359971202303816,0,4.33165346772258,0,0,93.9404847612191,93.9404847612191,93.9404847612191,93.9404847612191,87.0410367170625,86.6810655147588,86.6810655147588,82.3494120470361,82.3494120470361,82.3494120470361,0.00531717981138364,0.0857559536372258,0.0294994152457491,0.438696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0.0600635966638107,0.141564505212714,15,0.316040505859445,15,0.316040505859445,15,0.316040505859445,15,0.316040505859445,14,0.271333940462797,13,0.275955692317553,13,0.275955692317553,12,0.24562902894106,12,0.24562902894106,12,0.24562902894106,18,2006,178,-0.323827144323634,1.72708093418385,1.69268631610989,0.168379762147429,0.591540065171542,0.339325040229997,0.572574220635983,0.350367497306873,NA,-0.557612908924389,-1.04877268304968,NA,290.884931808594,168.27243513451
"560","2006113/4/2006/4174/13-450-2832",179.337652987761,0,0,0,0,0.215982721382289,0,0,0,0,0,179.337652987761,179.337652987761,179.337652987761,179.337652987761,179.121670266379,179.121670266379,179.121670266379,179.121670266379,179.121670266379,179.121670266379,0.00412991515622313,0.330950407720704,0.00583289023347275,0.481673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.439799131038612,0.584317171120833,10,0.439799131038612,10,0.439799131038612,10,0.439799131038612,10,0.439799131038612,9,0.45979314250192,9,0.45979314250192,9,0.45979314250192,9,0.45979314250192,9,0.45979314250192,9,0.45979314250192,12,2006,175,-0.401952719458046,1.75518060881656,1.06648523762165,0.172978113988396,0.563896604581659,0.346208630795638,0.399012574080178,0.193136196591935,NA,-0.918762348603419,-1.6443596571301,NA,303.251891514792,241.503711961248
"561","2006113/4/2006/4174/13-452-2834",396.700263978882,68.7544996400288,0,0,0,11.759059275258,0.52795776337893,0,131.509479241661,0,100.083993280538,327.945764338853,327.945764338853,327.945764338853,327.945764338853,316.186705063595,315.658747300216,315.658747300216,184.149268058555,184.149268058555,84.0652747780177,0.0125831577482487,0.173030432506166,0.0786616856422946,0.386939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0.533381825233369,0.624853735887133,16,0.460529954781928,16,0.460529954781928,16,0.460529954781928,16,0.460529954781928,15,0.446243502545567,14,0.456646699495611,14,0.456646699495611,13,0.387128552919736,13,0.387128552919736,12,0.410779413654712,18,2006,304,-0.562799303619858,1.60650712307738,1.61129043227299,0.165514840170956,0.614461320410126,0.347267994502959,0.412911518577833,0.34795292307476,NA,-0.884521949705567,-1.05568808687943,NA,348.041313916838,188.445863971639
"562","2006113/4/2006/4174/13-454-2836",1751.1879049676,0,0,0,0,150.89992800576,239.980801535877,0,1151.90784737221,0,0,1751.1879049676,1751.1879049676,1751.1879049676,1751.1879049676,1600.28797696184,1360.30717542597,1360.30717542597,208.399328053756,208.399328053756,208.399328053756,0.00731715416120569,0.276763925818989,0.0127396279074337,0.407709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.320682636388599,0.494959135785068,11,0.320682636388599,11,0.320682636388599,11,0.320682636388599,11,0.320682636388599,10,0.262701174890973,9,0.146546145448533,9,0.146546145448533,8,0.540230705417727,8,0.540230705417727,8,0.540230705417727,18,2006,187,-0.639119134480701,1.53243827581185,1.82066591525767,0.347781668855756,0.598805599313093,0.364802731486132,0.306337394790371,0.128946753086207,NA,-1.18306818708962,-2.04835572660571,NA,337.071690835307,104.81373971469
"563","2006113/4/2006/4174/13-457-2839",1003.30453563715,430.561555075594,0,7.45140388768898,0,383.909287257019,14.1036717062635,0,0,0,16.6306695464363,572.742980561555,572.742980561555,565.291576673866,565.291576673866,181.382289416847,167.278617710583,167.278617710583,167.278617710583,167.278617710583,150.647948164147,0.0110378135617101,0.225068459658407,0.0310618530969802,0.56806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.431055676077444,0.539825009782035,11,0.300698638622881,11,0.300698638622881,10,0.301922044017548,10,0.301922044017548,9,0.45662506318188,8,0.412631214824002,8,0.412631214824002,8,0.412631214824002,8,0.412631214824002,7,0.345442640682009,20,2006,277,3.12256369391906,1.73713263227903,2.13196910179627,0.448666254429264,0.0938488165740189,0.143884692861388,1.01359859578679,1.25140110893871,NA,0.0135069646516816,0.224263810740204,NA,40.8969520213942,246.94022713545
"564","2006211/4/2006/1019/11-395-2301",1321.43628509719,0,78.0777537796976,412.203023758099,84.2332613390929,5.18358531317494,0,191.360691144708,0,99.3520518358531,1.10151187904968,1321.43628509719,1243.35853131749,831.155507559395,746.922246220302,741.738660907127,741.738660907127,550.377969762419,550.377969762419,451.025917926566,449.924406047516,0.0150676401826582,0.201056964209619,0.091359157943546,0.182497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.640072315881214,0.728534966781683,15,0.640072315881214,14,0.618212347973391,13,0.643702250713229,12,0.600575871808569,11,0.616649521050111,11,0.616649521050111,10,0.532959265224794,10,0.532959265224794,9,0.430940644903153,8,0.45300542721057,20,2006,194,7.82535001270883,2.07897242099403,7.256398263112,1.05537581393572,0,0,1.27599823185052,1.16667878862845,NA,0.243728799224553,0.154161070026239,NA,-619.03033131637,-321.139845826331
"565","2006211/4/2006/1019/11-398-2304",2593.17494600432,0,255.291576673866,0,278.185745140389,4.96760259179266,0,1348.16414686825,0,513.390928725702,0,2593.17494600432,2337.88336933045,2337.88336933045,2059.69762419006,2054.73002159827,2054.73002159827,706.565874730022,706.565874730022,193.17494600432,193.17494600432,0.0111729475482254,0.193751671084317,0.0548555194079802,0.415219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.406155458974283,0.527728538615956,15,0.406155458974283,14,0.349427972869657,14,0.349427972869657,13,0.274875362429279,12,0.281790749712359,12,0.281790749712359,11,0.243366533668073,11,0.243366533668073,10,0.397103585119694,10,0.397103585119694,10,2006,180,7.65587888303142,1.75360697100628,7.18530208229166,0.56556510014357,0,0,1.90765894253793,2.85954040566622,NA,0.645876805757788,1.05066091459906,NA,-552.99167821697,-270.902855122687
"566","2006211/4/2006/1019/11-399-2305",5718.72300215983,213.282937365011,58.3018358531317,12.054535637149,52.3758099352052,8.36933045356371,0,2856.50647948164,0,306.155507559395,0,5505.44006479482,5447.13822894168,5435.08369330453,5382.70788336933,5374.33855291577,5374.33855291577,2517.83207343413,2517.83207343413,2211.67656587473,2211.67656587473,0.0102655740843707,0.182517497431843,0.0600284373068365,0.393947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.349929926922009,0.44813397979889,14,0.331635352630069,13,0.333020672401929,12,0.341969286650969,11,0.346392233992658,10,0.359381167049784,10,0.359381167049784,9,0.159382984150649,9,0.159382984150649,8,0.0539155936491344,8,0.0539155936491344,16,2006,206,7.8221312132895,1.63558637842418,7.18058047540663,0.449341304306552,0,0,1.21569475842351,1.43459828220598,NA,0.195315730999626,0.360884867306704,NA,-555.534062782125,-325.922514747367
"567","2006211/4/2006/1019/11-402-2308",3929.68412526998,34.2602591792656,26.8493520518358,0,2972.54319654428,3.1317494600432,0,29.292656587473,0,0,0,3895.42386609071,3868.57451403888,3868.57451403888,896.0313174946,892.899568034557,892.899568034557,863.606911447084,863.606911447084,863.606911447084,863.606911447084,0.00807121273255677,0.210146268135769,0.0540503427962281,0.341929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.210686960943907,0.359187493938578,11,0.211082045615539,10,0.213846017381948,10,0.213846017381948,9,0.432357875668837,8,0.453495040082097,8,0.453495040082097,7,0.451753096048484,7,0.451753096048484,7,0.451753096048484,7,0.451753096048484,16,2006,255,7.90764039717323,1.51032834995963,7.06487256980577,0.479119948971095,0,0,1.32919466373005,1.85321963327435,NA,0.284573242842372,0.616924468759767,NA,-492.787706578945,-325.263310611472
"568","2006211/4/2006/1019/11-403-2309",1654.60313174946,118.588012958963,9.19276457883369,3.15874730021598,566.95464362851,13.9713822894168,0,14.8488120950324,0,571.004319654427,0,1536.0151187905,1526.82235421166,1523.66360691145,956.708963282937,942.73758099352,942.73758099352,927.888768898488,927.888768898488,356.884449244061,356.884449244061,0.0165338395230195,0.227230755321952,0.0470323225878412,0.383362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.515735486825509,0.619731888131706,12,0.480327186988329,11,0.492799168359579,10,0.511404677909129,9,0.383994089863844,8,0.391833413988983,8,0.391833413988983,7,0.402692279150063,7,0.402692279150063,6,0.356754660777605,6,0.356754660777605,16,2006,234,7.66519271403658,1.33714372961927,6.82918612363784,0.617421565199844,0,0,1.58471164312759,2.18310779317285,NA,0.460402462152099,0.780749454806287,NA,-486.397341887768,-266.77877248922
"569","2006211/4/2006/1019/11-406-2312",5581.00701943844,20.2078833693304,30.6560475161987,34.8407127429805,5217.87257019438,6.10151187904967,0,108.936285097192,0,0,0,5560.79913606911,5530.14308855291,5495.30237580993,277.42980561555,271.328293736501,271.328293736501,162.392008639309,162.392008639309,162.392008639309,162.392008639309,0.00600700250415969,0.169866341441029,0.100498640980357,0.380356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0.0506705577495759,0.141254260112786,13,0.0493119634371837,12,0.0464648861628168,11,0.0428981631396803,10,0.580523315683392,9,0.58895677561263,9,0.58895677561263,8,0.555014926172826,8,0.555014926172826,8,0.555014926172826,8,0.555014926172826,16,2006,340,7.40133057249387,1.24889543809474,6.18107354658498,0.379623318198738,0,0,0.872536490519903,1.03633631358605,NA,-0.136350802834662,0.0356917181709079,NA,-427.244927074562,-271.573607975875
"570","2006211/4/2006/1019/11-407-2313",2179.38714902808,77.5242980561555,18.1830453563715,0,1619.87041036717,11.9870410367171,0,93.9524838012959,0,1.01241900647948,0,2101.86285097192,2083.67980561555,2083.67980561555,463.80939524838,451.822354211663,451.822354211663,357.869870410367,357.869870410367,356.857451403888,356.857451403888,0.0127979033318383,0.231189896380649,0.115436702219211,0.453552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0.217391817703913,0.405850889183334,13,0.19630734126757,12,0.195687475099523,12,0.195687475099523,11,0.644874979251996,10,0.650188320072076,10,0.650188320072076,9,0.566891738069929,9,0.566891738069929,8,0.596290013109605,8,0.596290013109605,16,2006,322,7.62552491654928,1.3064735575998,6.41682427848616,0.499523395862578,0,0,0.795477718306656,0.684407474646113,NA,-0.228812441267653,-0.379201815565361,NA,-421.208341360374,-342.52902810765
"571","2006211/4/2006/1019/11-411-2317",1715.14578833693,54.8056155507559,1.49838012958963,286.312095032397,1147.40820734341,14.7138228941685,0,24.2170626349892,0,0,61.8385529157667,1660.34017278618,1658.84179265659,1372.52969762419,225.121490280778,210.407667386609,210.407667386609,186.19060475162,186.19060475162,186.19060475162,124.352051835853,0.00962305225588915,0.203464183804947,0.0739572315504344,0.124255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0.259629572869275,0.427393468617992,16,0.242649662557599,15,0.247766304800085,14,0.133409348325681,13,0.709119824371125,12,0.688298704382117,12,0.688298704382117,11,0.643021276000805,11,0.643021276000805,11,0.643021276000805,10,0.633747126988024,16,2006,381,7.44503612434005,1.17262307638807,5.83649981484628,0.454456074798149,0,0,0.496939306024369,0.247709370078857,NA,-0.69928738101816,-1.39549911486618,NA,-363.386363639796,-336.326808133712
"572","2006211/4/2006/1019/11-414-2320",2959.67294045048,0.0308546744831842,52.761493366245,273.06386917618,2545.5106448627,4.96760259179266,0,33.924714594261,0,1.43474236346807,0,2959.64208577599,2906.88059240975,2633.81672323357,88.3060783708734,83.3384757790805,83.3384757790805,49.4137611848196,49.4137611848196,47.9790188213515,47.9790188213515,0.00570878886349224,0.149029775267679,0.0581202384491796,0.326636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.112802155460136,0.223784586612573,12,0.116427297650028,11,0.105826091178272,10,0.0294908312026686,9,0.631657767341882,8,0.617885268781326,8,0.617885268781326,7,0.592531940089307,7,0.592531940089307,6,0.612112150790166,6,0.612112150790166,14,2006,362,7.30503484213699,1.08702076483561,5.87293113287201,0.581105516343776,0,0,0.492010830290401,0.215972562751067,NA,-0.709254549946738,-1.53260390366686,NA,-357.67176936878,-276.403808122064
"573","2006211/4/2006/1019/11-416-2322",1175.10027769207,1.63529774760876,0,588.090095649491,456.649182351126,46.9762419006479,0,0,0,0,0,1173.46497994446,1173.46497994446,585.374884294971,128.725701943844,81.7494600431964,81.7494600431964,81.7494600431964,81.7494600431964,81.7494600431964,81.7494600431964,0.00642492263364388,0.144672405692642,0.037175874976894,0.13685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.410523662307923,0.495113662573566,8,0.432439310690564,8,0.432439310690564,7,0.240887208022368,6,0.575759456352881,5,0.367460003102946,5,0.367460003102946,5,0.367460003102946,5,0.367460003102946,5,0.367460003102946,5,0.367460003102946,14,2006,438,6.90410266735724,1.15474959314217,4.22494011423262,0.71677158608048,0,0,0.454830812731959,0.222010993136273,NA,-0.787829769330417,-1.505028379704,NA,-295.996421217591,-281.742705401483
"574","2006211/4/2006/1019/11-421-2327",1494.55993520518,0,0.215982721382289,602.186825053995,593.952483801296,106.911447084233,0,0,0,0,163.66090712743,1494.55993520518,1494.3439524838,892.157127429805,298.20464362851,191.293196544276,191.293196544276,191.293196544276,191.293196544276,191.293196544276,27.6322894168466,0.00268088621618114,0.187049417002052,0.0463410486769743,0.129362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.423332541921735,0.488064624173215,13,0.423332541921735,12,0.436852445658212,11,0.295879514229269,10,0.360844116252635,9,0.133134604639792,9,0.133134604639792,9,0.133134604639792,9,0.133134604639792,9,0.133134604639792,8,0.178041099017176,16,2006,450,6.92088055352925,1.17075801060614,3.56333428745025,0.44371197047245,0,0,0.352782279278392,0.148579306225497,NA,-1.04190418491375,-1.90663641463607,NA,-231.318801433209,-348.410513342018
"575","2006211/4/2006/1019/11-423-2329",3741.53617710583,103.44222462203,0.607451403887689,2591.79265658747,850.431965442764,107.856371490281,0,0,0,0,30.2375809935205,3638.0939524838,3637.48650107991,1045.69384449244,195.261879049676,87.4055075593956,87.4055075593956,87.4055075593956,87.4055075593956,87.4055075593956,57.167926565875,0.00737926394301319,0.199565435996956,0.0715333017778186,0.146498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.24511557465269,0.35472048845147,12,0.231023023174846,11,0.239266800053654,10,0.171139136962041,9,0.452436146007818,8,0.541804849674938,8,0.541804849674938,8,0.541804849674938,8,0.541804849674938,8,0.541804849674938,7,0.379441599824804,16,2006,451,6.45190409685524,1.1129231952305,3.27114856550278,0.504128901854244,0,0,0.433372136210092,0.179957955457031,NA,-0.836158483109329,-1.71503203617044,NA,-259.364462188209,-313.224094966382
"576","2006211/4/2006/1019/11-424-2330",662.742980561555,1.61987041036717,3.75269978401728,493.790496760259,74.9730021598272,74.5140388768898,0,0,0,0,0,661.123110151188,657.37041036717,163.579913606911,88.6069114470841,14.0928725701943,14.0928725701943,14.0928725701943,14.0928725701943,14.0928725701943,14.0928725701943,0.0101452317487739,0.164009647001102,0.0633497973121991,0.236487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.235893648769622,0.369827986220902,9,0.244982294058785,8,0.253410091844278,7,0.442782822403898,6,0.180284171287685,5,0.255896245408639,5,0.255896245408639,5,0.255896245408639,5,0.255896245408639,5,0.255896245408639,5,0.255896245408639,16,2006,407,5.96836005228319,1.35049987369085,3.3322512345105,0.52825627015076,0,0,0.542401302605977,0.201679389498615,NA,-0.611749140799142,-1.60107602318651,NA,-257.907349241834,-281.080089568378
"577","2006211/4/2006/1019/11-427-2333",1637.60799136069,204.711123110151,137.419006479482,185.205183585313,971.922246220302,91.3876889848812,0,0,0,25.2969762419006,0,1432.89686825054,1295.47786177106,1110.27267818574,138.350431965443,46.9627429805616,46.9627429805616,46.9627429805616,46.9627429805616,21.665766738661,21.665766738661,0.0113958088699638,0.21663853864974,0.0581519145206899,0.353081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.377779706515135,0.532339666788801,11,0.297112239973786,10,0.230062362946709,9,0.11674790390299,8,0.354477439612599,7,0.516642856665823,7,0.516642856665823,7,0.516642856665823,7,0.516642856665823,6,0.576460724820558,6,0.576460724820558,16,2006,229,5.05335919506865,1.24710535485868,3.87118544696569,0.43623651937685,3.3441484002628e-05,0.0043236468001593,0.574016603570417,0.357812624691757,NA,-0.555096957000055,-1.02774582431603,NA,-225.915395139916,-254.118572056239
"578","2006211/4/2006/1019/11-428-2334",7748.73495834619,1624.34433816723,5178.64856525764,26.3807466831225,0,478.556001234187,0,0,0,33.3847577908053,0,6124.39062017896,945.74205492132,919.361308238198,919.361308238198,440.805307004011,440.805307004011,440.805307004011,440.805307004011,407.420549213205,407.420549213205,0.0114798519329745,0.151466668500456,0.080816633955924,0.4679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.259616615148684,0.38907164556636,14,0.123341538486023,13,0.469031928718592,12,0.462414310987928,12,0.462414310987928,11,0.671141313607305,11,0.671141313607305,11,0.671141313607305,11,0.671141313607305,10,0.643149940401669,10,0.643149940401669,14,2006,215,5.22294034384941,1.13758732010298,4.16965767766027,0.650500439301527,0.0147071044862735,0.0200818079856106,0.549830195495879,0.370229504288546,NA,-0.598145783886263,-0.993632183778212,NA,-196.231885557634,-287.779815561469
"579","2006211/4/2006/1019/11-429-2335",6548.44762419006,835.718142548596,5000,8.05885529157667,0,391.063714902808,0,2.60529157667387,0,0,0,5712.72948164147,712.729481641468,704.670626349892,704.670626349892,313.606911447084,313.606911447084,311.00161987041,311.00161987041,311.00161987041,311.00161987041,0.0097357361860333,0.14811382162867,0.0417645806448333,0.340163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.196746543287903,0.332121901621604,12,0.104201571788027,11,0.409259047933618,10,0.416470437339231,10,0.416470437339231,9,0.440073134368352,9,0.440073134368352,8,0.457063394930645,8,0.457063394930645,8,0.457063394930645,8,0.457063394930645,16,2006,185,4.51800170305161,1.34025173353074,3.89523048504382,0.824426226893164,0.040169937535901,0.0678690610314613,0.69083704575421,0.543140499416932,NA,-0.369851306825257,-0.610387245893151,NA,-162.954193028426,-290.710835543442
"580","2006211/4/2006/1019/11-432-2338",1631.78031471768,56.1555075593952,13.0515273063869,231.410058623881,197.469916692379,870.101820425794,0,0,0,0,110.2746066029,1575.62480715828,1562.5732798519,1331.16322122802,1133.69330453564,263.591484109843,263.591484109843,263.591484109843,263.591484109843,263.591484109843,153.316877506942,0.0152691465667079,0.248129216786358,0.0206242997829905,0.603181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.505726881514328,0.682624547663678,8,0.502423562789296,7,0.528451793000908,6,0.430331184716487,5,0.309829699311006,4,0.781220807950095,4,0.781220807950095,4,0.781220807950095,4,0.781220807950095,4,0.781220807950095,3,0.661565851463601,14,2006,300,4.75791620429681,1.63338411225206,4.1124897814726,0.807598398707603,0.132656420116404,0.116884669377194,0.569416711638604,0.362031030794502,NA,-0.563142755010401,-1.01602535040335,NA,-111.012317242843,-271.581640036084
